Account_ID,Customer_ID,Account_Type,Open_Date,Balance,Status,Branch_ID
A014050,C07212,Fixed Deposit,2024-12-01,106209.71,Active,B047
A014051,C02330,Current,2022-10-16,22622.23,Active,B050
A014052,C05185,Savings,2024-11-04,6325.46,Active,B034
A014053,C08517,Current,2023-01-31,5527.82,Active,B044
A014054,C07571,Savings,2023-06-01,25920.04,Dormant,B060
A014055,C07565,Fixed Deposit,2023-10-28,11899.39,Active,B017
A014056,C10590,Savings,2023-11-25,24162.79,Active,B059
A014057,C14137,Current,2025-11-07,16226.95,Active,B046
A014058,C00116,Savings,2024-10-08,40128.79,Closed,B026
A014059,C01185,Savings,2024-12-18,9214.79,Closed,B059
A014060,C05815,Savings,2022-09-01,10611.58,Active,B039
A014061,C05610,Savings,2022-10-31,28177.96,Active,B055
A014062,C05782,Savings,2025-02-08,44177.23,Active,B010
A014063,C11844,Savings,2024-01-17,13570.1,Active,B022
A014064,C05402,Savings,2022-12-14,15231.46,Closed,B018
A014065,C05207,Savings,2025-05-28,9976.24,Active,B027
A014066,C12779,Savings,2025-03-07,123797.5,Active,B024
A014067,C12628,Savings,2023-03-20,15090.04,Active,B018
A014068,C09766,Savings,2025-09-04,61955.93,Active,B009
A014069,C11267,Savings,2024-07-10,37034.14,Active,B046
A014070,C08293,Savings,2023-02-03,14528.96,Active,B043
A014071,C09921,Savings,2024-06-06,6739.44,Active,B038
A014072,C03789,Savings,2023-07-20,53201.88,Active,B043
A014073,C03563,Current,2023-05-22,21833.79,Active,B003
A014074,C11406,Savings,2024-06-10,6572.99,Active,B006
A014075,C07674,Savings,2022-01-15,88348.69,Active,B057
A014076,C11391,Fixed Deposit,2024-02-15,42395.59,Active,B018
A014077,C05294,Savings,2023-05-01,12416.84,Active,B049
A014078,C08310,Fixed Deposit,2024-08-04,16205.89,Active,B035
A014079,C12313,Savings,2025-03-05,16973.14,Active,B051
A014080,C08462,Current,2022-11-08,71423.5,Active,B006
A014081,C14563,Current,2023-09-18,38082.65,Active,B056
A014082,C12513,Savings,2022-08-06,11865.19,Dormant,B055
A014083,C11017,Fixed Deposit,2022-05-25,27835.52,Closed,B010
A014084,C06774,Savings,2023-03-24,139913.58,Active,B027
A014085,C06889,Savings,2022-01-11,31633.56,Active,B027
A014086,C03251,Fixed Deposit,2024-12-02,40020.32,Active,B027
A014087,C09990,Savings,2023-09-26,14964.42,Active,B016
A014088,C03715,Savings,2022-03-26,24220.49,Active,B031
A014089,C03432,Savings,2023-04-16,23028.91,Active,B037
A014090,C02726,Savings,2022-09-30,10779.93,Active,B054
A014091,C14377,Current,2022-10-19,13242.97,Active,B034
A014092,C02947,Fixed Deposit,2023-02-12,48666.73,Active,B043
A014093,C12239,Recurring Deposit,2024-03-06,5628.18,Active,B015
A014094,C07725,Savings,2025-01-01,30625.12,Active,B032
A014095,C11548,Fixed Deposit,2023-01-08,49949.41,Active,B009
A014096,C14905,Savings,2022-05-29,30849.36,Active,B023
A014097,C05944,Fixed Deposit,2023-03-19,45411.96,Active,B031
A014098,C11044,Current,2023-10-30,31883.96,Active,B014
A014099,C03183,Savings,2025-04-21,29340.7,Active,B022
A014100,C09567,Savings,2022-11-12,15374.91,Dormant,B046
A014101,C03941,Current,2024-11-06,17259.11,Active,B013
A014102,C08910,Fixed Deposit,2024-12-18,48560.57,Active,B054
A014103,C00362,Fixed Deposit,2024-06-12,69864.58,Active,B029
A014104,C03899,Savings,2022-11-28,90495.47,Active,B027
A014105,C04850,Current,2022-08-04,9709.1,Active,B051
A014106,C11605,Fixed Deposit,2023-06-28,105776.11,Active,B008
A014107,C11871,Fixed Deposit,2022-11-07,6857.32,Active,B024
A014108,C01409,Savings,2024-02-25,29862.67,Active,B029
A014109,C05082,Savings,2025-12-05,9504.26,Active,B011
A014110,C13888,Current,2022-01-17,18047.4,Active,B001
A014111,C14415,Savings,2023-07-09,23795.13,Active,B019
A014112,C00963,Current,2024-05-30,5678.7,Active,B055
A014113,C00910,Current,2022-05-30,22734.53,Active,B045
A014114,C01655,Savings,2025-05-07,100653.01,Active,B013
A014115,C03100,Current,2023-08-26,16366.77,Active,B044
A014116,C13804,Fixed Deposit,2025-02-04,13366.96,Active,B041
A014117,C00519,Savings,2023-10-27,50418.68,Closed,B015
A014118,C13108,Current,2025-05-23,19110.42,Active,B010
A014119,C10670,Current,2025-07-13,12236.06,Active,B020
A014120,C14387,Fixed Deposit,2023-05-03,26798.19,Active,B050
A014121,C01759,Savings,2022-08-04,16447.83,Active,B037
A014122,C04708,Current,2022-04-06,56324.31,Active,B038
A014123,C00948,Savings,2022-01-13,26064.44,Dormant,B010
A014124,C13293,Savings,2025-10-14,46891.67,Active,B015
A014125,C04223,Fixed Deposit,2023-01-20,7008.52,Active,B058
A014126,C03118,Fixed Deposit,2024-10-22,12946.38,Active,B055
A014127,C14344,Savings,2023-03-15,16168.65,Active,B053
A014128,C10290,Fixed Deposit,2022-12-16,8556.51,Active,B014
A014129,C12981,Savings,2022-04-24,9908.61,Active,B048
A014130,C00683,Fixed Deposit,2025-08-19,7965.25,Closed,B010
A014131,C11893,Savings,2022-08-15,18211.53,Active,B030
A014132,C08056,Savings,2023-09-12,33277.23,Active,B035
A014133,C00585,Savings,2024-02-13,25750.63,Active,B030
A014134,C02849,Fixed Deposit,2024-02-08,62127.86,Active,B021
A014135,C01951,Fixed Deposit,2025-03-23,4094.14,Active,B030
A014136,C05670,Current,2023-10-15,92217.42,Dormant,B026
A014137,C11166,Fixed Deposit,2023-09-28,28169.22,Active,B039
A014138,C04352,Fixed Deposit,2023-04-27,7767.08,Active,B046
A014139,C12097,Savings,2025-12-11,8368.8,Active,B043
A014140,C14080,Savings,2025-06-02,26880.69,Active,B054
A014141,C08868,Recurring Deposit,2025-04-30,61959.32,Active,B045
A014142,C01149,Current,2022-05-13,101861.2,Dormant,B024
A014143,C02238,Savings,2023-12-11,6668.9,Closed,B049
A014144,C12077,Recurring Deposit,2022-11-17,54017.49,Active,B042
A014145,C05836,Savings,2025-09-23,62736.85,Active,B023
A014146,C07320,Savings,2025-10-25,14490.07,Closed,B015
A014147,C13534,Savings,2022-08-01,47667.2,Active,B057
A014148,C01024,Savings,2022-03-30,3231.52,Active,B037
A014149,C11317,Current,2024-02-06,5517.1,Active,B059
A014150,C07204,Savings,2025-03-07,18800.15,Active,B040
A014151,C00543,Current,2022-01-19,27809.01,Active,B035
A014152,C14383,Savings,2025-01-22,9314.57,Closed,B030
A014153,C10459,Fixed Deposit,2025-12-02,10420.25,Closed,B013
A014154,C14698,Savings,2023-04-03,1332.83,Active,B015
A014155,C03463,Recurring Deposit,2024-11-12,13558.95,Dormant,B022
A014156,C14643,Savings,2024-03-26,12267.56,Active,B014
A014157,C09823,Fixed Deposit,2024-04-11,12372.87,Active,B051
A014158,C05276,Fixed Deposit,2025-01-13,6831.42,Active,B004
A014159,C03137,Fixed Deposit,2024-11-04,7472.43,Active,B022
A014160,C00793,Savings,2023-01-25,3705.28,Active,B060
A014161,C11773,Fixed Deposit,2024-06-30,6166.93,Active,B056
A014162,C14953,Savings,2025-08-23,24924.79,Active,B046
A014163,C12537,Savings,2022-06-06,8072.78,Dormant,B025
A014164,C11003,Fixed Deposit,2022-01-10,37701.74,Active,B054
A014165,C02639,Recurring Deposit,2024-01-15,17495.91,Active,B052
A014166,C07268,Savings,2022-02-25,71753.61,Active,B024
A014167,C07845,Current,2025-02-23,6904.74,Dormant,B042
A014168,C05464,Savings,2024-02-27,3118.51,Closed,B042
A014169,C12178,Savings,2025-09-12,7112.28,Active,B012
A014170,C01084,Current,2024-08-02,97278.88,Closed,B028
A014171,C02921,Savings,2025-11-11,27058.86,Active,B008
A014172,C10143,Current,2024-06-12,8918.81,Active,B016
A014173,C13979,Fixed Deposit,2025-09-29,39526.37,Active,B049
A014174,C03664,Savings,2025-09-26,10452.75,Closed,B047
A014175,C14663,Savings,2025-03-17,36976.22,Closed,B003
A014176,C03236,Savings,2024-10-02,14676.39,Active,B032
A014177,C05266,Savings,2025-05-30,5916.91,Active,B039
A014178,C00839,Savings,2025-03-27,17979.11,Active,B009
A014179,C11814,Savings,2025-12-23,22246.28,Dormant,B035
A014180,C09519,Current,2024-02-15,17326.28,Active,B019
A014181,C03521,Savings,2023-10-02,10158.25,Active,B051
A014182,C07460,Fixed Deposit,2024-05-17,13535.41,Active,B009
A014183,C05166,Fixed Deposit,2025-05-14,16588.49,Closed,B040
A014184,C01239,Savings,2022-01-25,17579.55,Active,B022
A014185,C01453,Fixed Deposit,2023-07-24,71905.12,Active,B025
A014186,C00263,Current,2025-07-16,17792.63,Active,B046
A014187,C11763,Recurring Deposit,2024-10-23,4515.28,Active,B014
A014188,C06789,Savings,2022-09-09,73128.59,Active,B004
A014189,C05594,Fixed Deposit,2022-01-06,10819.12,Active,B034
A014190,C03020,Savings,2024-02-15,13087.89,Active,B034
A014191,C11588,Savings,2022-03-10,5475.46,Active,B002
A014192,C06933,Savings,2024-02-28,7150.95,Active,B021
A014193,C06961,Savings,2025-05-26,5041.39,Dormant,B014
A014194,C04008,Current,2022-09-05,18922.91,Closed,B052
A014195,C13563,Current,2025-10-19,121260.35,Active,B043
A014196,C10956,Savings,2023-03-24,8944.99,Active,B010
A014197,C02474,Savings,2023-02-06,14506.9,Active,B043
A014198,C11632,Recurring Deposit,2022-01-27,24632.23,Active,B026
A014199,C06088,Current,2023-07-05,11452.37,Active,B019
A014200,C03999,Savings,2023-12-23,2557.08,Active,B021
A014201,C10648,Fixed Deposit,2025-08-27,18206.86,Active,B044
A014202,C02713,Savings,2023-12-16,128218.61,Active,B022
A014203,C03711,Recurring Deposit,2025-04-04,19028.43,Active,B052
A014204,C11956,Savings,2022-06-22,7064.47,Active,B003
A014205,C05103,Savings,2023-11-03,11800.0,Dormant,B014
A014206,C08739,Savings,2022-02-08,31356.94,Active,B030
A014207,C02116,Fixed Deposit,2022-03-17,35447.04,Closed,B029
A014208,C00581,Savings,2025-07-01,9900.87,Active,B046
A014209,C05445,Recurring Deposit,2022-01-01,7987.87,Active,B044
A014210,C01168,Savings,2025-04-14,27104.38,Active,B021
A014211,C01503,Fixed Deposit,2023-10-31,2807.73,Active,B059
A014212,C07294,Fixed Deposit,2022-02-11,20533.73,Active,B010
A014213,C08618,Savings,2025-01-28,23356.59,Active,B013
A014214,C12773,Fixed Deposit,2022-03-08,33299.28,Closed,B046
A014215,C14701,Savings,2023-01-23,6646.27,Active,B052
A014216,C04398,Fixed Deposit,2024-01-26,26326.26,Active,B001
A014217,C04394,Savings,2024-08-26,3780.62,Active,B010
A014218,C06546,Current,2024-07-12,12478.44,Active,B005
A014219,C12305,Savings,2023-06-18,68590.78,Active,B001
A014220,C08708,Fixed Deposit,2022-08-06,65642.14,Active,B003
A014221,C03962,Current,2023-09-16,55629.39,Dormant,B015
A014222,C01569,Savings,2022-04-05,65936.48,Closed,B022
A014223,C10395,Fixed Deposit,2024-06-12,1144.44,Active,B037
A014224,C05532,Fixed Deposit,2024-04-27,3272.02,Active,B030
A014225,C04427,Savings,2024-12-12,63667.23,Closed,B017
A014226,C09451,Fixed Deposit,2022-01-25,11503.84,Active,B032
A014227,C02930,Savings,2022-12-18,18302.52,Active,B023
A014228,C06066,Fixed Deposit,2024-01-08,7255.27,Active,B017
A014229,C02281,Recurring Deposit,2022-07-17,22887.93,Closed,B058
A014230,C10290,Current,2025-04-07,4191.42,Active,B025
A014231,C07929,Recurring Deposit,2024-08-20,15453.99,Active,B058
A014232,C05840,Savings,2025-04-21,18245.42,Active,B035
A014233,C03410,Fixed Deposit,2024-10-19,3298.36,Dormant,B012
A014234,C01747,Savings,2025-05-08,17115.53,Closed,B001
A014235,C07438,Fixed Deposit,2022-11-10,9099.31,Active,B021
A014236,C11596,Savings,2022-10-09,21232.52,Active,B060
A014237,C13036,Savings,2023-12-02,26529.77,Active,B036
A014238,C11626,Recurring Deposit,2023-04-19,70277.57,Active,B041
A014239,C01757,Recurring Deposit,2025-09-24,54495.37,Active,B035
A014240,C07453,Recurring Deposit,2024-10-19,5578.17,Active,B023
A014241,C01843,Current,2025-02-23,38108.56,Active,B037
A014242,C06338,Savings,2024-09-12,19663.28,Active,B018
A014243,C02662,Savings,2023-03-13,14978.23,Active,B023
A014244,C09238,Current,2022-12-17,122577.46,Active,B048
A014245,C09103,Savings,2025-08-13,17369.18,Active,B024
A014246,C11827,Savings,2023-07-17,27282.75,Active,B060
A014247,C03220,Current,2025-06-25,61254.8,Active,B037
A014248,C11319,Current,2025-06-18,8256.71,Active,B013
A014249,C06956,Recurring Deposit,2022-11-11,4471.7,Active,B033
A014250,C08443,Fixed Deposit,2024-10-12,8966.82,Active,B052
A014251,C01875,Savings,2025-10-06,8834.38,Active,B022
A014252,C09893,Recurring Deposit,2025-05-16,11900.53,Active,B034
A014253,C09117,Fixed Deposit,2025-08-16,18391.14,Active,B034
A014254,C10707,Savings,2025-07-02,162783.01,Active,B040
A014255,C01235,Savings,2025-11-18,32093.37,Active,B055
A014256,C12957,Current,2022-10-08,24200.22,Active,B025
A014257,C04492,Savings,2022-02-22,18001.89,Active,B035
A014258,C08794,Savings,2022-08-29,2785.23,Active,B036
A014259,C00173,Fixed Deposit,2022-02-04,15983.31,Active,B012
A014260,C00234,Fixed Deposit,2023-06-01,9397.02,Active,B030
A014261,C10419,Savings,2023-04-01,11791.43,Active,B042
A014262,C10714,Fixed Deposit,2025-01-21,84813.08,Active,B005
A014263,C10067,Savings,2023-04-06,48313.65,Active,B013
A014264,C11715,Savings,2024-06-19,16655.81,Dormant,B059
A014265,C03001,Fixed Deposit,2022-12-08,22434.45,Active,B020
A014266,C11685,Savings,2022-12-22,17132.94,Active,B003
A014267,C11306,Savings,2024-12-03,42081.06,Active,B045
A014268,C00228,Fixed Deposit,2023-03-08,34373.21,Active,B054
A014269,C13696,Savings,2023-11-18,26239.8,Active,B041
A014270,C14743,Savings,2022-11-10,6961.74,Active,B057
A014271,C11966,Savings,2024-10-29,9528.55,Active,B026
A014272,C11437,Savings,2025-09-30,9912.76,Active,B048
A014273,C06645,Savings,2024-04-04,16664.77,Active,B004
A014274,C00214,Savings,2023-05-27,20256.02,Active,B033
A014275,C07031,Recurring Deposit,2024-09-23,7812.75,Active,B055
A014276,C14802,Current,2024-03-14,27526.51,Active,B049
A014277,C14241,Savings,2024-02-20,37078.22,Active,B038
A014278,C11228,Savings,2022-08-23,10723.82,Active,B047
A014279,C03465,Savings,2022-07-20,32517.03,Active,B022
A014280,C00931,Savings,2023-06-24,25324.97,Active,B027
A014281,C08687,Savings,2023-02-08,62337.79,Active,B022
A014282,C08611,Savings,2024-05-14,64918.69,Active,B024
A014283,C01131,Savings,2023-05-03,2143.24,Active,B017
A014284,C01109,Savings,2025-12-09,93090.82,Active,B028
A014285,C02537,Current,2023-01-15,75209.61,Active,B032
A014286,C12079,Savings,2022-10-05,8694.14,Dormant,B023
A014287,C06208,Savings,2024-11-05,8578.63,Active,B031
A014288,C02229,Savings,2022-06-22,4509.78,Active,B043
A014289,C00256,Savings,2022-08-13,4663.95,Active,B032
A014290,C02585,Recurring Deposit,2023-04-18,16661.04,Active,B041
A014291,C07335,Fixed Deposit,2024-07-06,79461.83,Active,B018
A014292,C12296,Fixed Deposit,2025-09-27,44582.28,Active,B024
A014293,C12778,Current,2024-11-02,102826.11,Active,B009
A014294,C09270,Savings,2025-06-23,7105.46,Active,B050
A014295,C10365,Savings,2025-04-09,9093.32,Active,B019
A014296,C13047,Fixed Deposit,2024-12-19,21424.61,Active,B043
A014297,C02987,Fixed Deposit,2025-07-04,12772.42,Active,B018
A014298,C12789,Recurring Deposit,2025-08-06,5465.58,Active,B032
A014299,C13238,Fixed Deposit,2024-04-19,22036.12,Dormant,B058
A014300,C12372,Fixed Deposit,2022-02-24,23559.25,Active,B030
A014301,C00519,Savings,2023-10-05,38394.63,Active,B021
A014302,C03506,Savings,2023-03-27,15802.32,Active,B024
A014303,C06347,Fixed Deposit,2024-08-15,23953.94,Dormant,B012
A014304,C14935,Savings,2023-10-29,71797.12,Active,B006
A014305,C10214,Savings,2022-08-22,16377.68,Active,B024
A014306,C04652,Fixed Deposit,2022-06-08,7689.94,Active,B039
A014307,C06429,Savings,2025-11-26,13823.69,Closed,B035
A014308,C01367,Savings,2024-08-11,21645.53,Active,B039
A014309,C01472,Current,2022-01-16,46540.46,Active,B047
A014310,C05418,Savings,2022-10-13,9719.86,Active,B042
A014311,C03713,Fixed Deposit,2022-06-06,24613.18,Active,B011
A014312,C05759,Current,2022-11-05,4784.28,Active,B017
A014313,C07473,Current,2025-05-30,5116.45,Active,B006
A014314,C10940,Savings,2024-05-29,160706.04,Active,B039
A014315,C04143,Savings,2023-10-27,2659.49,Active,B011
A014316,C10768,Savings,2022-02-18,7100.29,Active,B034
A014317,C08033,Savings,2022-08-16,70459.01,Active,B042
A014318,C08899,Fixed Deposit,2024-05-03,49221.4,Active,B006
A014319,C11819,Savings,2022-12-13,8552.5,Active,B052
A014320,C07171,Savings,2023-04-13,24253.57,Active,B025
A014321,C04976,Savings,2022-03-25,12495.93,Active,B059
A014322,C04827,Recurring Deposit,2024-07-27,2879.32,Active,B033
A014323,C11779,Fixed Deposit,2024-05-28,19401.22,Active,B031
A014324,C11713,Fixed Deposit,2025-05-29,21756.95,Active,B042
A014325,C12296,Fixed Deposit,2025-01-04,133348.15,Active,B045
A014326,C00764,Savings,2025-02-01,14021.4,Active,B017
A014327,C10144,Fixed Deposit,2022-02-26,25626.25,Active,B040
A014328,C00595,Savings,2022-09-27,75279.45,Active,B030
A014329,C07868,Current,2023-07-15,14518.71,Active,B017
A014330,C11796,Savings,2023-02-03,38785.05,Active,B055
A014331,C05709,Fixed Deposit,2023-03-20,17344.54,Active,B059
A014332,C02156,Fixed Deposit,2024-06-11,4214.03,Closed,B041
A014333,C02110,Current,2023-11-07,30896.16,Closed,B016
A014334,C09674,Current,2024-05-17,10061.88,Active,B032
A014335,C11155,Savings,2022-10-20,22029.77,Active,B029
A014336,C02236,Savings,2023-02-16,23256.5,Active,B060
A014337,C03541,Savings,2022-05-11,32504.81,Active,B023
A014338,C10111,Fixed Deposit,2024-09-22,6302.86,Active,B044
A014339,C14445,Savings,2024-08-21,18108.01,Active,B024
A014340,C07279,Fixed Deposit,2023-12-16,18972.35,Active,B033
A014341,C14447,Savings,2024-04-25,8082.9,Active,B013
A014342,C06234,Savings,2024-05-05,3339.92,Active,B033
A014343,C05365,Fixed Deposit,2025-12-15,22918.97,Active,B020
A014344,C10675,Savings,2024-09-27,10368.06,Active,B048
A014345,C05125,Fixed Deposit,2025-10-01,33364.71,Active,B040
A014346,C09786,Savings,2022-11-10,10408.85,Dormant,B052
A014347,C09011,Savings,2024-01-23,15899.62,Active,B036
A014348,C00569,Recurring Deposit,2025-08-29,27449.9,Active,B003
A014349,C01940,Savings,2025-07-09,45290.56,Active,B025
A014350,C09049,Current,2025-12-14,28287.72,Active,B053
A014351,C02271,Fixed Deposit,2024-02-17,9185.34,Active,B047
A014352,C03486,Current,2023-10-21,9381.21,Active,B007
A014353,C07228,Savings,2024-12-07,14572.59,Active,B021
A014354,C00084,Savings,2025-09-30,11726.7,Active,B007
A014355,C08080,Savings,2023-02-10,35222.36,Active,B028
A014356,C05548,Savings,2023-05-05,12021.4,Active,B004
A014357,C10010,Savings,2024-02-22,8663.83,Active,B044
A014358,C01538,Savings,2025-05-03,64038.91,Active,B055
A014359,C09051,Savings,2024-11-29,43672.68,Closed,B015
A014360,C09786,Savings,2023-08-02,11264.23,Active,B047
A014361,C11301,Savings,2022-12-11,24060.77,Active,B049
A014362,C08510,Savings,2023-02-26,5758.87,Active,B014
A014363,C08476,Fixed Deposit,2024-12-03,21704.82,Active,B039
A014364,C04790,Current,2025-09-12,25082.38,Active,B020
A014365,C04555,Savings,2025-12-23,14120.49,Active,B024
A014366,C11950,Current,2022-08-27,11540.14,Active,B001
A014367,C05910,Savings,2024-01-29,22704.89,Dormant,B018
A014368,C14093,Savings,2025-03-27,65787.06,Dormant,B055
A014369,C14585,Savings,2025-05-20,7557.79,Active,B047
A014370,C10106,Fixed Deposit,2025-04-22,20714.02,Active,B005
A014371,C04908,Savings,2024-09-15,26180.43,Active,B047
A014372,C11586,Fixed Deposit,2023-07-22,15317.88,Active,B024
A014373,C02451,Savings,2025-01-19,4665.94,Dormant,B048
A014374,C08644,Savings,2025-08-05,3787.4,Active,B036
A014375,C10434,Savings,2022-03-22,27297.98,Active,B026
A014376,C05148,Current,2022-12-17,89613.24,Active,B001
A014377,C00708,Current,2023-11-10,31284.47,Active,B058
A014378,C11049,Fixed Deposit,2022-04-07,4232.37,Active,B018
A014379,C12392,Current,2023-12-12,7017.73,Active,B029
A014380,C12556,Savings,2023-07-13,58846.13,Active,B059
A014381,C10714,Savings,2024-03-09,11542.3,Active,B039
A014382,C04167,Fixed Deposit,2025-05-03,94469.52,Active,B049
A014383,C05151,Savings,2022-07-12,8234.94,Active,B015
A014384,C07070,Savings,2025-01-09,28146.12,Active,B030
A014385,C07468,Fixed Deposit,2023-12-16,39540.28,Dormant,B027
A014386,C00435,Recurring Deposit,2024-10-28,27229.36,Active,B034
A014387,C09196,Fixed Deposit,2025-08-04,12863.33,Active,B007
A014388,C07628,Savings,2024-10-15,11356.79,Active,B008
A014389,C10788,Recurring Deposit,2025-01-06,7397.2,Active,B037
A014390,C01553,Savings,2024-12-21,18095.94,Active,B030
A014391,C04283,Savings,2022-12-18,3757.01,Active,B042
A014392,C09526,Savings,2022-03-18,30639.01,Active,B032
A014393,C07346,Current,2023-07-24,8912.04,Dormant,B037
A014394,C11382,Savings,2023-05-16,3698.02,Dormant,B016
A014395,C14543,Fixed Deposit,2024-09-03,23406.48,Active,B015
A014396,C09284,Savings,2025-04-21,24408.57,Active,B052
A014397,C03574,Savings,2022-02-11,54033.72,Active,B005
A014398,C09914,Savings,2022-06-12,7599.39,Active,B011
A014399,C01616,Current,2025-10-01,31824.36,Active,B030
