Transaction_ID,Date,Customer_ID,Account_ID,Branch_ID,Transaction_Type,Channel,Amount,Status,Location_Type,Is_Anomaly
T0107298,2023-08-31,C11034,A018598,B052,Credit,UPI,4550.26,Success,Domestic,False
T0107299,2025-11-23,C08054,A008663,B007,Credit,NEFT,6130.29,Success,Domestic,False
T0107300,2024-11-10,C05917,A007196,B015,Credit,ATM,3929.35,Failed,Domestic,False
T0107301,2025-03-31,C00442,A004260,B008,Debit,IMPS,8642.35,Success,Domestic,False
T0107302,2023-04-05,C02067,A003918,B021,Debit,NEFT,2194.76,Success,Domestic,False
T0107303,2024-05-01,C10615,A018268,B060,Debit,Online Banking,2064.73,Success,Domestic,False
T0107304,2025-02-12,C07152,A018027,B013,Debit,UPI,2508.85,Success,Domestic,False
T0107305,2023-10-19,C04748,A010447,B059,Credit,ATM,4917.47,Success,Domestic,False
T0107306,2024-05-03,C02079,A004990,B009,Credit,POS,930.37,Success,Domestic,False
T0107307,2023-07-23,C07734,A001543,B053,Debit,UPI,885.72,Success,Domestic,False
T0107308,2024-11-04,C11429,A002388,B040,Credit,Online Banking,39519.07,Success,Domestic,False
T0107309,2025-06-20,C06301,A021850,B037,Credit,ATM,5846.33,Success,Domestic,False
T0107310,2024-10-03,C00501,A009790,B025,Debit,IMPS,3230.99,Success,Domestic,False
T0107311,2025-11-29,C01975,A017729,B032,Debit,RTGS,4778.95,Success,Domestic,False
T0107312,2023-10-24,C02809,A018802,B034,Credit,ATM,2606.31,Success,Domestic,False
T0107313,2023-01-27,C03471,A020561,B058,Debit,UPI,6480.55,Success,Domestic,False
T0107314,2023-06-20,C07708,A006818,B006,Credit,Online Banking,3047.82,Success,Domestic,False
T0107315,2023-08-13,C01039,A016257,B057,Debit,NEFT,2057.01,Success,Domestic,False
T0107316,2024-11-19,C04744,A001004,B019,Credit,ATM,1281.87,Success,Domestic,False
T0107317,2024-12-16,C02431,A017488,B038,Debit,ATM,14385.07,Success,Domestic,False
T0107318,2024-01-10,C06746,A007983,B025,Credit,UPI,982.69,Failed,Domestic,False
T0107319,2023-07-24,C08398,A018001,B032,Debit,UPI,911.89,Success,Domestic,False
T0107320,2023-12-25,C05390,A001045,B021,Debit,ATM,7077.17,Success,Domestic,False
T0107321,2024-11-09,C07591,A011893,B008,Debit,UPI,9991.32,Success,International,False
T0107322,2024-07-26,C12871,A002069,B024,Debit,POS,1458.2,Success,Domestic,False
T0107323,2025-05-09,C12035,A001893,B014,Debit,UPI,1772.41,Success,Domestic,False
T0107324,2023-10-28,C13473,A003320,B057,Credit,ATM,1768.38,Success,Domestic,False
T0107325,2024-07-12,C05141,A001752,B059,Debit,UPI,1128.89,Success,Domestic,False
T0107326,2023-05-23,C14098,A016458,B030,Debit,Online Banking,1185.51,Success,Domestic,False
T0107327,2025-01-02,C06885,A013335,B027,Credit,POS,3048.86,Failed,Domestic,False
T0107328,2024-04-29,C11285,A020722,B011,Debit,ATM,3539.21,Success,Domestic,False
T0107329,2024-10-31,C08232,A013271,B052,Debit,ATM,7936.99,Success,Domestic,False
T0107330,2025-04-10,C02441,A019469,B022,Credit,ATM,3250.69,Success,Domestic,False
T0107331,2024-09-21,C07770,A016753,B008,Debit,Online Banking,3564.66,Success,Domestic,False
T0107332,2023-05-29,C11259,A000833,B045,Credit,ATM,11534.19,Success,Domestic,False
T0107333,2024-04-15,C10913,A016531,B044,Credit,RTGS,3736.57,Success,Domestic,False
T0107334,2025-10-14,C02731,A018670,B011,Debit,ATM,921.72,Success,Domestic,False
T0107335,2025-06-28,C01736,A002210,B006,Debit,UPI,4017.55,Success,Domestic,False
T0107336,2024-04-26,C05296,A015972,B056,Credit,NEFT,2290.6,Success,Domestic,False
T0107337,2024-05-15,C05630,A003552,B051,Credit,RTGS,6895.52,Success,Domestic,False
T0107338,2023-06-01,C14506,A008660,B058,Credit,POS,1267.75,Success,Domestic,False
T0107339,2024-08-18,C13251,A017653,B023,Debit,ATM,2484.71,Success,Domestic,False
T0107340,2024-11-30,C08309,A006248,B051,Debit,IMPS,3278.21,Success,Domestic,False
T0107341,2024-09-07,C11196,A017925,B038,Credit,ATM,2258.45,Success,Domestic,False
T0107342,2024-12-27,C06834,A007885,B035,Credit,IMPS,73019.71,Success,Domestic,True
T0107343,2024-05-09,C02565,A012236,B031,Debit,UPI,5495.63,Success,Domestic,False
T0107344,2025-06-11,C12029,A009305,B023,Debit,POS,5919.75,Success,International,False
T0107345,2024-08-11,C08581,A002294,B051,Debit,UPI,298.91,Failed,Domestic,False
T0107346,2024-06-04,C03541,A014337,B023,Debit,ATM,2710.93,Success,Domestic,False
T0107347,2024-04-10,C06440,A006183,B048,Debit,UPI,8715.71,Success,Domestic,False
T0107348,2024-11-19,C03290,A000729,B041,Debit,POS,1186.74,Success,Domestic,False
T0107349,2024-12-27,C10226,A020511,B054,Debit,ATM,321.14,Success,Domestic,False
T0107350,2023-03-22,C12690,A001713,B022,Debit,POS,1974.94,Success,Domestic,False
T0107351,2025-07-07,C01717,A017249,B030,Credit,ATM,6704.97,Success,Domestic,False
T0107352,2023-04-28,C06319,A014617,B011,Credit,UPI,36176.74,Success,Domestic,False
T0107353,2024-12-31,C02703,A019862,B059,Debit,IMPS,5460.17,Success,Domestic,False
T0107354,2024-09-13,C06644,A003803,B028,Credit,RTGS,9393.32,Success,Domestic,False
T0107355,2023-12-18,C01840,A019062,B022,Credit,ATM,2325.47,Success,Domestic,False
T0107356,2025-09-08,C04827,A007419,B043,Credit,RTGS,848.88,Success,Domestic,False
T0107357,2024-12-17,C00841,A019527,B042,Debit,POS,5981.01,Success,Domestic,False
T0107358,2024-11-17,C05633,A017088,B008,Debit,POS,8822.18,Success,Domestic,False
T0107359,2023-03-14,C02588,A012450,B003,Debit,UPI,2829.33,Success,Domestic,False
T0107360,2023-06-29,C04772,A019947,B009,Credit,UPI,925.67,Success,Domestic,False
T0107361,2025-03-08,C06067,A014911,B024,Debit,ATM,683.24,Success,Domestic,False
T0107362,2024-11-05,C11093,A008825,B016,Credit,NEFT,8652.88,Success,Domestic,False
T0107363,2025-05-26,C07622,A018285,B043,Credit,POS,7705.1,Success,Domestic,False
T0107364,2025-04-19,C05025,A007173,B018,Debit,POS,1490.85,Success,Domestic,False
T0107365,2023-10-05,C12179,A021735,B041,Credit,POS,5950.19,Failed,Domestic,False
T0107366,2024-01-24,C03249,A010885,B008,Credit,UPI,6046.9,Success,Domestic,False
T0107367,2023-08-13,C10626,A006041,B013,Credit,ATM,7520.32,Success,Domestic,False
T0107368,2023-09-30,C13295,A003534,B039,Debit,UPI,9256.47,Success,Domestic,False
T0107369,2025-01-19,C00510,A017644,B010,Debit,RTGS,6645.55,Success,Domestic,False
T0107370,2023-09-04,C13621,A004985,B060,Credit,UPI,423.85,Success,Domestic,False
T0107371,2025-09-13,C12433,A002557,B039,Credit,POS,9161.5,Success,Domestic,False
T0107372,2024-07-04,C12078,A003123,B017,Debit,IMPS,348.04,Success,Domestic,False
T0107373,2024-06-28,C05800,A007678,B060,Credit,ATM,6785.24,Success,Domestic,False
T0107374,2025-07-03,C00623,A002522,B001,Debit,RTGS,6227.64,Success,Domestic,False
T0107375,2024-02-06,C06539,A002229,B038,Credit,IMPS,5568.4,Success,Domestic,False
T0107376,2025-01-28,C00230,A007367,B036,Debit,Online Banking,4802.2,Success,International,False
T0107377,2023-12-02,C05206,A011509,B019,Credit,POS,11207.52,Success,Domestic,False
T0107378,2023-11-15,C06633,A020129,B033,Debit,POS,3151.58,Success,Domestic,False
T0107379,2025-10-12,C10351,A020468,B033,Credit,IMPS,1435.58,Success,Domestic,False
T0107380,2023-03-31,C04511,A017265,B046,Credit,Online Banking,4679.93,Success,Domestic,False
T0107381,2024-10-03,C12279,A000857,B045,Debit,NEFT,443.59,Success,Domestic,False
T0107382,2023-05-12,C05614,A017516,B025,Debit,POS,11528.53,Success,Domestic,False
T0107383,2023-01-27,C05180,A021822,B016,Credit,Online Banking,5335.4,Failed,Domestic,False
T0107384,2023-03-10,C07081,A019156,B036,Credit,NEFT,11246.0,Success,Domestic,False
T0107385,2023-06-22,C00770,A020880,B043,Credit,POS,7407.26,Success,Domestic,False
T0107386,2024-02-19,C10845,A003266,B054,Debit,Online Banking,2714.35,Success,Domestic,False
T0107387,2024-08-27,C00032,A020877,B011,Credit,NEFT,1504.25,Success,Domestic,False
T0107388,2024-04-07,C04067,A004936,B006,Debit,IMPS,1945.99,Success,Domestic,False
T0107389,2025-09-15,C08043,A006063,B056,Credit,POS,1204.14,Success,Domestic,False
T0107390,2023-05-22,C14903,A013896,B055,Credit,UPI,17454.46,Success,Domestic,False
T0107391,2023-10-30,C01205,A014461,B004,Debit,RTGS,1497.19,Success,Domestic,False
T0107392,2023-07-18,C08042,A009933,B020,Credit,NEFT,1079.05,Success,Domestic,False
T0107393,2024-03-08,C07379,A020242,B026,Debit,Online Banking,12100.37,Success,Domestic,False
T0107394,2023-07-19,C04538,A012493,B015,Credit,IMPS,2415.89,Success,Domestic,False
T0107395,2024-03-05,C10390,A012526,B019,Debit,NEFT,584.49,Success,Domestic,False
T0107396,2024-12-19,C01441,A000888,B005,Debit,Online Banking,5258.35,Success,Domestic,False
T0107397,2024-05-03,C11803,A005366,B036,Debit,IMPS,10326.27,Success,Domestic,False
T0107398,2024-06-12,C03633,A001005,B037,Debit,UPI,6274.29,Success,Domestic,False
T0107399,2025-09-20,C07770,A020825,B012,Credit,NEFT,12457.25,Success,Domestic,False
T0107400,2025-09-22,C12039,A011430,B054,Debit,NEFT,4699.56,Success,Domestic,False
T0107401,2025-07-14,C13277,A001799,B051,Credit,UPI,3803.3,Success,Domestic,False
T0107402,2025-09-01,C02282,A010824,B004,Credit,POS,20766.01,Success,Domestic,False
T0107403,2024-12-07,C11370,A019430,B034,Debit,Online Banking,4154.28,Success,Domestic,False
T0107404,2024-08-30,C06109,A012196,B039,Debit,ATM,3598.46,Success,Domestic,False
T0107405,2025-09-21,C00035,A019365,B040,Debit,POS,24871.55,Success,Domestic,True
T0107406,2024-05-16,C12730,A003068,B050,Credit,IMPS,1992.84,Success,Domestic,False
T0107407,2025-06-01,C02748,A002134,B046,Credit,UPI,1340.79,Success,Domestic,False
T0107408,2023-12-12,C04947,A015232,B040,Credit,IMPS,2444.91,Success,Domestic,False
T0107409,2024-03-05,C06295,A016126,B011,Credit,NEFT,10991.61,Success,Domestic,False
T0107410,2024-09-18,C10173,A000610,B026,Debit,POS,3851.0,Success,Domestic,False
T0107411,2024-11-26,C10261,A013567,B038,Credit,UPI,244.41,Success,Domestic,False
T0107412,2023-06-10,C02617,A005820,B030,Debit,NEFT,16146.39,Success,Domestic,False
T0107413,2025-09-29,C01492,A006953,B015,Credit,UPI,1514.39,Success,Domestic,False
T0107414,2024-05-02,C12892,A007294,B023,Debit,IMPS,13966.09,Success,Domestic,False
T0107415,2024-03-05,C04958,A004600,B032,Credit,Online Banking,7436.55,Success,Domestic,False
T0107416,2023-12-09,C08102,A003298,B003,Debit,Online Banking,5189.13,Success,Domestic,False
T0107417,2024-07-17,C09073,A010267,B052,Credit,UPI,5714.57,Success,Domestic,False
T0107418,2023-04-13,C02599,A009282,B039,Debit,UPI,1410.5,Success,Domestic,False
T0107419,2023-09-08,C09369,A011377,B021,Debit,Online Banking,8391.62,Success,Domestic,False
T0107420,2025-01-05,C05211,A015791,B021,Debit,UPI,2510.41,Success,Domestic,False
T0107421,2025-05-29,C11109,A010637,B002,Debit,UPI,2613.61,Success,Domestic,False
T0107422,2023-02-06,C01055,A020696,B060,Debit,POS,2190.54,Success,Domestic,False
T0107423,2025-12-25,C00079,A005154,B055,Credit,POS,19419.23,Success,Domestic,False
T0107424,2023-10-12,C11346,A020497,B031,Credit,Online Banking,4625.49,Success,Domestic,False
T0107425,2025-05-23,C10190,A006696,B030,Debit,IMPS,949.01,Success,Domestic,False
T0107426,2023-07-03,C12522,A018199,B026,Debit,ATM,580.02,Success,Domestic,False
T0107427,2025-07-29,C13579,A008959,B054,Debit,POS,1143.57,Success,Domestic,False
T0107428,2023-12-24,C10567,A019295,B040,Debit,Online Banking,2300.91,Success,Domestic,False
T0107429,2025-01-23,C03988,A018681,B041,Debit,UPI,7431.19,Success,Domestic,False
T0107430,2025-01-03,C02073,A010093,B028,Debit,Online Banking,1371.64,Success,Domestic,False
T0107431,2024-12-31,C05005,A003066,B053,Credit,POS,1985.79,Success,Domestic,False
T0107432,2024-09-07,C12611,A015695,B001,Debit,UPI,1243.77,Reversed,Domestic,False
T0107433,2023-12-26,C09969,A018997,B016,Debit,POS,6614.87,Success,Domestic,False
T0107434,2025-06-01,C09373,A001880,B024,Debit,POS,1697.16,Success,Domestic,False
T0107435,2025-11-06,C06184,A010270,B009,Debit,ATM,8171.86,Success,Domestic,False
T0107436,2025-09-12,C04164,A018751,B033,Debit,Online Banking,40122.07,Success,Domestic,False
T0107437,2023-09-02,C01972,A012808,B039,Debit,UPI,8857.3,Success,Domestic,False
T0107438,2025-12-17,C06053,A001959,B007,Debit,POS,8237.54,Success,Domestic,False
T0107439,2023-12-01,C05787,A015023,B022,Debit,IMPS,13559.52,Success,Domestic,False
T0107440,2025-01-24,C07236,A016436,B045,Credit,UPI,693.6,Success,Domestic,False
T0107441,2024-06-06,C02930,A010514,B016,Debit,ATM,167.92,Success,Domestic,False
T0107442,2025-04-14,C13644,A021071,B037,Credit,POS,5939.98,Success,Domestic,False
T0107443,2023-09-07,C14788,A020642,B028,Debit,ATM,4310.07,Success,Domestic,False
T0107444,2024-10-13,C07618,A014807,B049,Credit,UPI,14750.19,Failed,Domestic,False
T0107445,2023-04-21,C00785,A010595,B027,Credit,UPI,883.71,Success,Domestic,False
T0107446,2025-08-07,C11467,A020084,B059,Debit,ATM,5095.22,Success,Domestic,False
T0107447,2025-05-19,C08054,A012256,B052,Debit,UPI,811.89,Success,Domestic,False
T0107448,2023-11-24,C04866,A001823,B003,Credit,IMPS,772.61,Success,Domestic,False
T0107449,2023-12-08,C07282,A016007,B001,Credit,UPI,1250.74,Success,Domestic,False
T0107450,2025-11-16,C13163,A017947,B058,Credit,POS,3797.24,Success,Domestic,False
T0107451,2025-01-23,C13396,A001353,B007,Debit,Online Banking,4812.67,Success,Domestic,False
T0107452,2023-03-28,C09425,A001527,B034,Debit,Online Banking,16774.78,Success,Domestic,False
T0107453,2025-07-14,C13397,A004118,B017,Debit,NEFT,2945.64,Success,Domestic,False
T0107454,2023-04-14,C04033,A008232,B017,Credit,POS,14470.57,Success,Domestic,False
T0107455,2023-06-06,C08470,A020602,B042,Credit,NEFT,6572.82,Success,Domestic,False
T0107456,2024-03-15,C03973,A003137,B057,Debit,IMPS,11728.45,Success,Domestic,False
T0107457,2024-10-07,C03729,A009451,B055,Debit,POS,1891.96,Success,Domestic,False
T0107458,2025-05-07,C06977,A012328,B007,Credit,UPI,1243.71,Success,Domestic,False
T0107459,2025-05-28,C11204,A020935,B002,Debit,IMPS,8954.43,Success,Domestic,False
T0107460,2024-05-27,C09358,A003346,B034,Debit,POS,5647.92,Success,Domestic,False
T0107461,2024-12-27,C11721,A015643,B033,Credit,UPI,1259.75,Success,Domestic,False
T0107462,2025-11-16,C05726,A017303,B006,Credit,UPI,10169.88,Success,Domestic,False
T0107463,2025-04-19,C14667,A004762,B011,Credit,RTGS,9537.95,Success,Domestic,False
T0107464,2024-01-05,C13272,A000459,B042,Debit,Online Banking,3058.72,Success,Domestic,False
T0107465,2024-06-11,C03631,A013858,B049,Credit,NEFT,1461.08,Success,Domestic,False
T0107466,2025-01-06,C02792,A019107,B046,Debit,UPI,997.46,Success,Domestic,False
T0107467,2025-10-16,C05165,A015258,B016,Debit,UPI,23174.14,Success,Domestic,False
T0107468,2024-08-05,C12903,A016233,B001,Debit,NEFT,3721.46,Success,Domestic,False
T0107469,2024-02-19,C04857,A019452,B020,Debit,UPI,4607.88,Success,Domestic,False
T0107470,2024-07-23,C03425,A012776,B002,Credit,UPI,5125.32,Success,Domestic,False
T0107471,2025-08-24,C00027,A015660,B055,Credit,UPI,3401.43,Success,Domestic,False
T0107472,2025-06-09,C09825,A020774,B059,Debit,UPI,3226.99,Success,Domestic,False
T0107473,2025-06-06,C05929,A009114,B045,Debit,UPI,5976.14,Success,Domestic,False
T0107474,2025-07-01,C10877,A021145,B036,Credit,Online Banking,4103.24,Success,Domestic,False
T0107475,2024-10-20,C02261,A020171,B027,Credit,NEFT,3750.73,Success,Domestic,False
T0107476,2024-11-14,C04680,A013304,B013,Debit,NEFT,2795.46,Success,Domestic,False
T0107477,2023-07-02,C14722,A018469,B006,Credit,ATM,5573.15,Success,Domestic,False
T0107478,2023-09-24,C08585,A008091,B043,Credit,Online Banking,14356.24,Success,Domestic,False
T0107479,2024-09-13,C14501,A006588,B032,Debit,POS,26481.53,Success,Domestic,False
T0107480,2025-04-25,C01630,A012103,B006,Credit,IMPS,2930.72,Success,Domestic,False
T0107481,2024-04-26,C02301,A017426,B013,Debit,UPI,5214.01,Success,Domestic,False
T0107482,2025-04-18,C02599,A003713,B028,Debit,UPI,1526.78,Success,Domestic,False
T0107483,2024-07-24,C04580,A004995,B054,Debit,NEFT,4402.78,Success,Domestic,False
T0107484,2024-02-23,C03382,A000317,B057,Credit,RTGS,1417.77,Success,Domestic,False
T0107485,2024-09-07,C02450,A003815,B007,Debit,POS,3210.68,Success,Domestic,False
T0107486,2023-08-07,C12039,A011430,B054,Credit,ATM,9524.45,Success,International,False
T0107487,2025-02-14,C02449,A007853,B046,Credit,ATM,328.47,Success,International,False
T0107488,2025-11-07,C13476,A008438,B035,Debit,POS,6386.78,Success,Domestic,False
T0107489,2023-01-24,C02580,A015046,B049,Debit,ATM,15280.03,Success,Domestic,False
T0107490,2025-07-30,C03837,A017755,B027,Debit,POS,1816.56,Success,Domestic,False
T0107491,2023-06-08,C12495,A018909,B025,Debit,POS,817.48,Success,Domestic,False
T0107492,2023-08-03,C13456,A015866,B006,Credit,NEFT,9059.31,Success,Domestic,False
T0107493,2024-10-10,C09692,A007831,B021,Debit,POS,4991.21,Success,Domestic,False
T0107494,2025-11-06,C02031,A021992,B054,Debit,UPI,1085.49,Success,Domestic,False
T0107495,2023-12-29,C11395,A005069,B047,Credit,IMPS,9136.88,Success,Domestic,False
T0107496,2024-09-16,C01453,A021182,B003,Credit,POS,1585.62,Success,Domestic,False
T0107497,2023-11-20,C02624,A011849,B019,Debit,POS,5938.7,Success,Domestic,False
T0107498,2023-11-15,C03536,A002571,B036,Debit,POS,7168.04,Failed,Domestic,False
T0107499,2025-11-09,C02987,A014297,B018,Credit,UPI,8757.45,Success,Domestic,False
T0107500,2024-03-18,C12442,A002084,B053,Debit,NEFT,3532.91,Success,Domestic,False
T0107501,2023-11-21,C09901,A007021,B030,Credit,UPI,509.88,Success,Domestic,False
T0107502,2023-12-19,C00485,A017247,B016,Debit,POS,1019.41,Success,Domestic,False
T0107503,2025-06-30,C14878,A021729,B007,Credit,UPI,1934.51,Success,Domestic,False
T0107504,2024-12-12,C06302,A012208,B046,Debit,RTGS,1136.84,Failed,Domestic,False
T0107505,2024-01-22,C08122,A013467,B057,Credit,UPI,13077.44,Success,Domestic,False
T0107506,2025-06-29,C00290,A000981,B012,Debit,UPI,2343.86,Success,Domestic,False
T0107507,2025-01-26,C08497,A012475,B025,Credit,RTGS,1795.59,Success,Domestic,False
T0107508,2024-06-01,C09852,A005130,B008,Debit,ATM,2896.09,Reversed,Domestic,False
T0107509,2025-02-10,C05037,A012419,B016,Debit,UPI,316.54,Success,Domestic,False
T0107510,2024-11-18,C07207,A018427,B007,Debit,POS,3274.18,Success,Domestic,False
T0107511,2023-07-07,C00412,A012484,B053,Credit,Online Banking,1360.07,Success,Domestic,False
T0107512,2024-11-12,C01914,A000407,B007,Credit,POS,768.0,Success,Domestic,False
T0107513,2024-01-16,C10637,A012111,B022,Credit,UPI,1472.68,Success,Domestic,False
T0107514,2024-10-05,C14785,A005473,B034,Debit,RTGS,13904.89,Success,Domestic,False
T0107515,2024-07-19,C11808,A001102,B043,Debit,UPI,5688.61,Success,Domestic,False
T0107516,2024-02-13,C06548,A009833,B019,Debit,IMPS,1514.14,Success,Domestic,False
T0107517,2024-08-19,C05444,A012267,B047,Debit,NEFT,1463.78,Success,Domestic,False
T0107518,2024-12-12,C02113,A012102,B045,Credit,POS,5368.69,Success,Domestic,False
T0107519,2023-06-04,C11803,A002151,B057,Debit,UPI,4363.6,Success,Domestic,False
T0107520,2023-08-22,C07559,A005748,B028,Debit,ATM,2247.72,Success,Domestic,False
T0107521,2023-08-20,C04432,A002540,B024,Debit,NEFT,4655.69,Success,Domestic,False
T0107522,2023-04-18,C00831,A002070,B045,Credit,ATM,11560.28,Success,Domestic,False
T0107523,2023-08-06,C08046,A011447,B042,Credit,NEFT,5163.32,Success,Domestic,False
T0107524,2023-12-03,C14765,A017441,B038,Debit,POS,122.79,Success,Domestic,False
T0107525,2023-11-22,C06099,A004233,B030,Credit,POS,2313.12,Success,Domestic,False
T0107526,2025-01-08,C09303,A011758,B015,Debit,NEFT,7438.51,Success,Domestic,False
T0107527,2025-07-26,C02538,A016110,B034,Credit,POS,11399.11,Success,Domestic,False
T0107528,2024-11-12,C07608,A017692,B046,Credit,POS,5965.48,Success,Domestic,False
T0107529,2023-09-18,C07372,A010736,B010,Credit,IMPS,5695.22,Success,Domestic,False
T0107530,2024-01-15,C00672,A008130,B040,Debit,UPI,1575.81,Success,Domestic,False
T0107531,2025-04-21,C04233,A007005,B016,Credit,UPI,3383.82,Success,Domestic,False
T0107532,2024-11-25,C01084,A018434,B006,Debit,NEFT,5792.25,Success,Domestic,False
T0107533,2023-11-11,C14564,A017456,B026,Debit,NEFT,10608.33,Success,Domestic,False
T0107534,2025-09-03,C07418,A017890,B003,Debit,UPI,6868.96,Success,Domestic,False
T0107535,2023-01-24,C05452,A004468,B019,Debit,ATM,303.79,Success,International,False
T0107536,2025-11-23,C07704,A011247,B060,Credit,UPI,1332.13,Success,Domestic,False
T0107537,2024-12-26,C00377,A000993,B034,Debit,ATM,1483.24,Failed,Domestic,False
T0107538,2024-06-20,C10283,A002357,B001,Debit,UPI,7684.51,Success,Domestic,False
T0107539,2025-08-20,C11359,A001262,B006,Credit,POS,7818.11,Success,Domestic,False
